pairid,argid,propid_to,propid_from,text_to,text_from,relation,causal_3_cause,causal_3_obstruct,causal_3_else
00953_5#00953_5_2,00953,00953_5,00953_5_2,Government should adopt emissions trading to combat global warming.,Cap-and-trade systems ensure emissions reductions to the set cap,1,0.9854586124420166,0.0015221586218103766,0.013019290752708912
00953_5#00953_5_4,00953,00953_5,00953_5_4,Government should adopt emissions trading to combat global warming.,Carbon tax can be implemented much faster than cap-and-trade,-1,0.8094043135643005,0.006425452884286642,0.1841701865196228
01168_4#01168_4_4,01168,01168_4,01168_4_4,All public transport should be free and paid for by the state.,The government would be forced to improve public transport.,1,0.00023831032740417868,0.003966853022575378,0.9957947731018066
01179_26#01179_26_1,01179,01179_26,01179_26_1,Abortions of any kind should be permitted.,"""Back alley"" abortions are more frequent when abortion is illegal.",1,0.0002490058250259608,0.00013090675929561257,0.9996199607849121
01247_10#01247_10_14,01247,01247_10,01247_10_14,People serving prison sentences should be permitted to vote in elections.,Prisoners lose freedom; whats problem with losing vote?,-1,0.6820328235626221,0.0002825972333084792,0.317684531211853
01247_10#01247_10_8,01247,01247_10,01247_10_8,People serving prison sentences should be permitted to vote in elections.,We cannot assume that they do not wish to vote.,1,0.10810146480798721,0.0001621497212909162,0.8917363882064819
01247_13#01247_13_1,01247,01247_13,01247_13_1,People serving prison sentences should be permitted to vote in elections.,Rehabilitation is main goal (not punishment); voting helps,1,0.7457693219184875,0.0002082779392367229,0.2540223300457001
01247_13#01247_13_4,01247,01247_13,01247_13_4,People serving prison sentences should be permitted to vote in elections.,"Voting offers prisoners a sense of citizenship, reintegration",1,0.538409948348999,0.00019768779748119414,0.4613923132419586
00197_10#00197_10_5,00197,00197_10,00197_10_5,Australia should become a republic rather than continue as a constitutional monarchy.,The monarchy checks the abuse of power by the executive,-1,0.8915120959281921,0.030885113403201103,0.07760276645421982
00243_3#00243_3_3,00243,00243_3,00243_3_3,The international community should interfere in domestic affairs at times of humanitarian crises.,Rhetoric of humanitarian intervention has been abused historically.,-1,0.7608901858329773,0.0022235065698623657,0.23688629269599915
00253_1#00253_1_4,00253,00253_1,00253_1_4,ICC is good. The US and other countries should join the ICC.,Article 98 agreements help protect US citizens from ICC,-1,0.13031989336013794,5.218531077844091e-05,0.8696279525756836
00253_1#00253_1_5,00253,00253_1,00253_1_5,ICC is good. The US and other countries should join the ICC.,ICC puts national servicemen abroad at risk of prosecution,-1,0.0003029900253750384,2.0625848264899105e-05,0.9996764659881592
00387_3#00387_3_4,00387,00387_3,00387_3_4,Hydrogen vehicles should be a major part of strategies to fight global warming.,Hydrogen cars are like high-performance electric cars,1,0.14740483462810516,0.0002123421581927687,0.8523828387260437
00387_3#00387_3_6,00387,00387_3,00387_3_6,Hydrogen vehicles should be a major part of strategies to fight global warming.,Electric car battery technology and costs are improving rapidly,-1,0.9681954383850098,0.000100285978987813,0.031704310327768326
00402_29#00402_29_12,00402,00402_29,00402_29_12,You should belong to the Democratic rather than Republican party.,"Govt cuts cause layoffs, degraded bridges, closed libraries etc",1,0.08621982485055923,0.0012070508673787117,0.9125730395317078
00402_29#00402_29_8,00402,00402_29,00402_29_8,You should belong to the Democratic rather than Republican party.,Govt is often only thing big enough to take on biggest challenges,1,0.001199608203023672,0.00037191470619291067,0.998428463935852
00709_5#00709_5_1,00709,00709_5,00709_5_1,Citizens in the United States should be banned from possessing assault weapons.,Semi-automatic weapons do not serve a sporting purpose,1,0.9869396686553955,5.917902308283374e-05,0.013001177459955215
00899_7#00899_7_2,00899,00899_7,00899_7_2,"Govts should mandate that people buy private health insurance, or face penalties.",Insurance mandates violate the rights of employers.,-1,0.9975231289863586,5.0388833187753335e-05,0.002426450839266181
00961_2#00961_2_4,00961,00961_2,00961_2_4,UN Annex I aid should be increased for climate change adaptation.,Developed states have more resource to lead in global adaptation.,1,0.9934461712837219,0.00013582994870375842,0.006417933385819197
01028_4#01028_4_1,01028,01028_4,01028_4_1,All cell phone use in cars should be banned.,"Calling to say ""I""m running late"" helps prevent speeding",-1,0.6359913349151611,0.00021583946363534778,0.36379286646842957
01028_4#01028_4_10,01028,01028_4,01028_4_10,All cell phone use in cars should be banned.,"Society can""t ""trust judgement"" of drivers with cell phones",1,0.0051466962322592735,0.0013027103850618005,0.9935505390167236
01050_1#01050_1_5,01050,01050_1,01050_1_5,Countries in the Americas should agree to the FTAA.,The FTAA and free trade risks worsening income inequality.,-1,0.9997547268867493,3.33734460582491e-05,0.0002119089913321659
01227_2#01227_2_1,01227,01227_2,01227_2_1,The US government should be required to balance its budget annually.,"States have balanced budget amendments, why not US govt?",1,0.9054402709007263,0.0011360148200765252,0.09342365711927414
01227_2#01227_2_4,01227,01227_2,01227_2_4,The US government should be required to balance its budget annually.,Balanced budget amend in states is often a bad thing.,-1,0.004311213735491037,4.922891457681544e-05,0.9956395626068115
01236_5#01236_5_4,01236,01236_5,01236_5_4,Birthright citizenship should be granted to children of illegal immigrants.,Ending birthright citizenship would not encourage illegals to leave,1,0.02701612003147602,0.0003190178831573576,0.9726648330688477
00067_5#00067_5_7,00067,00067_5,00067_5_7,The European Union and the IMF should bail out Greece.,Bailout addresses wrong problem: liquidity not solvency,-1,0.9968320727348328,0.0001351865939795971,0.0030327339190989733
00285_30#00285_30_8,00285,00285_30,00285_30_8,You should belong to the Democratic rather than Republican party.,Dems just as good as Reps historically on low taxes,1,0.0011794650927186012,9.885244253382552e-06,0.9988106489181519
00521_10#00521_10_3,00521,00521_10,00521_10_3,Corn ethanol should be emphasized in the fight against global warming.,Expansion of corn ethanol industries is increasing its viability.,1,0.9909206628799438,0.00013381708413362503,0.008945518173277378
00521_12#00521_12_2,00521,00521_12,00521_12_2,Corn ethanol should be emphasized in the fight against global warming.,Ethanol-blended fuels are approved under many auto warranties,1,0.11905066668987274,9.785105794435367e-05,0.8808515071868896
00521_12#00521_12_5,00521,00521_12,00521_12_5,Corn ethanol should be emphasized in the fight against global warming.,Most engines are compatible only with ethanol mixed with gasoline.,-1,0.0021102626342326403,0.00012532695836853236,0.9977643489837646
00558_3#00558_3_1,00558,00558_3,00558_3_1,The ground zero mosque should be allowed. It is acceptable.,"Name ""Cordoba House"" is about past period of tolerance",1,0.017267609015107155,0.13487733900547028,0.8478550910949707
00750_2#00750_2_3,00750,00750_2,00750_2_3,Governments should require that genetically modified foods be labeled.,Opinion is often divided or ambivalent on labeling GM foods.,-1,0.004753022454679012,2.8953596483916044e-05,0.9952179789543152
00800_7#00800_7_29,00800,00800_7,00800_7_29,The US federal government should increase the minimum wage.,Czech Republic case study of their 1999 and 2002 minimum wage increases:,1,0.9971678853034973,4.298530620872043e-05,0.002789139049127698
00800_7#00800_7_56,00800,00800_7,00800_7_56,The US federal government should increase the minimum wage.,Argument that a substantial number of workers and poor workers would benefit:,1,0.9998924732208252,2.813349237840157e-05,7.938485941849649e-05
00034_5#00034_5_1,00034,00034_5,00034_5_1,Governments should legalise all drugs.,There is no such thing as a safe drug (regulated by the state).,-1,0.9791160225868225,0.007704355753958225,0.013179604895412922
00062_6#00062_6_1,00062,00062_6,00062_6_1,Countries should change their official currency to the U.S. dollar.,Dollarization is part of US imperialist interests,-1,0.9983090162277222,0.0004872280696872622,0.0012037443229928613
00110_6#00110_6_6,00110,00110_6,00110_6_6,US primary elections are sound. They should not be abandoned.,Iowa and New Hampshire are ideal states to start the primaries,1,0.00025453674606978893,1.571906977915205e-05,0.9997296929359436
00186_3#00186_3_2,00186,00186_3,00186_3_2,Governments should introduce identity cards and require each citizen to carry one.,Identity cards will help reduce crime and illegal immigration:,1,0.008848925121128559,4.8409605369670317e-05,0.9911025762557983
00245_7#00245_7_10,00245,00245_7,00245_7_10,The US Guantanamo Bay detention center is justified. It should not be closed.,Closing Guantanamo Bay would embolden terrorists,1,0.030859503895044327,8.305996743729338e-05,0.9690574407577515
00306_7#00306_7_3,00306,00306_7,00306_7_3,The Israeli security wall/barrier should be taken down.,The security barrier merely connects Israeli settlements in the West Bank:,-1,0.6255431771278381,0.003147276584059,0.3713095486164093
00312_4#00312_4_3,00312,00312_4,00312_4_3,Corporations should be treated as legal persons with equivalent rights.,"Citizens shouldn""t be deprived of rights when joining corps.",1,0.0007181401015259326,7.984799594851211e-05,0.9992020726203918
00452_2#00452_2_1,00452,00452_2,00452_2_1,This House believes that downloading music and films from the Internet should be prohibited.,Downloading equals stealing intellectual property.,1,6.901042797835544e-05,3.100243702647276e-05,0.9998999834060669
00528_2#00528_2_3,00528,00528_2,00528_2_3,Women should be in the military.,The physical standards for military occupational specialties should be identical for both men and women,1,0.00043531114351935685,3.860873039229773e-05,0.9995261430740356
00809_6#00809_6_5,00809,00809_6,00809_6_5,Government should phase out all subsidies for fossil fuel development.,"Oil subsidies better spent on education, health care, etc.",1,0.984860897064209,0.012583211064338684,0.00255591724999249
00976_4#00976_4_2,00976,00976_4,00976_4_2,Bosnia and Herzegovina should accede to the European Union.,Bosnia membership would impair EU integration/decision-making.,-1,0.3495701551437378,0.0019103620434179902,0.6485195159912109
00976_4#00976_4_3,00976,00976_4,00976_4_3,Bosnia and Herzegovina should accede to the European Union.,"Without the EU Lisbon Treaty, Bosnia membership is unwise.",-1,0.9828361868858337,0.00019917136523872614,0.016964631155133247
00976_4#00976_4_5,00976,00976_4,00976_4_5,Bosnia and Herzegovina should accede to the European Union.,"Stable Bosnia, with EU membership, is key to EU credibility",1,0.007524389773607254,3.52502720488701e-05,0.9924403429031372
00987_5#00987_5_9,00987,00987_5,00987_5_9,Ultrasounds should be required before abortions.,"Cancer ultrasounds aren""t mandated; false equivalency.",-1,0.005215692799538374,0.0012576497392728925,0.9935266971588135
01108_2#01108_2_5,01108,01108_2,01108_2_5,Plans to fight global warming should prioritize solar energy.,"Solar panels contain cadmium, which is environmentally hazardous.",-1,0.449827641248703,0.3207573890686035,0.2294149547815323
01227_5#01227_5_11,01227,01227_5,01227_5_11,The US government should be required to balance its budget annually.,Constitution gives govt power to run-up deficits.,-1,0.9988458156585693,0.00010642274719430134,0.001047695754095912
01227_5#01227_5_2,01227,01227_5,01227_5_2,The US government should be required to balance its budget annually.,Balanced budget Amend violates intended flexibility of Const.,-1,0.15686969459056854,0.00013317438424564898,0.842997133731842
01227_5#01227_5_6,01227,01227_5,01227_5_6,The US government should be required to balance its budget annually.,"Politicians can""t make hard choices; BBA necessary",1,0.0009522238979116082,2.2914216970093548e-05,0.9990248680114746
